video_id,label,frames_dir,num_frames_extracted
Celeb-synthesis_id16_id3_0000,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id3_0000,60
Celeb-synthesis_id4_id9_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id4_id9_0003,60
Youtube-real_00164,0,deepfake_detector/data/frames\train\real\Youtube-real_00164,60
Celeb-synthesis_id0_id16_0009,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id0_id16_0009,60
Celeb-synthesis_id2_id6_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id6_0003,60
Celeb-synthesis_id1_id17_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id1_id17_0002,60
Celeb-synthesis_id9_id0_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id0_0003,60
Celeb-synthesis_id4_id0_0006,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id4_id0_0006,60
Youtube-real_00113,0,deepfake_detector/data/frames\train\real\Youtube-real_00113,60
Celeb-synthesis_id8_id2_0008,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id8_id2_0008,60
Celeb-synthesis_id4_id6_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id4_id6_0007,60
Celeb-real_id16_0005,0,deepfake_detector/data/frames\train\real\Celeb-real_id16_0005,60
Celeb-synthesis_id4_id9_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id4_id9_0007,60
Celeb-synthesis_id9_id4_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id4_0004,60
Celeb-synthesis_id1_id4_0000,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id1_id4_0000,60
Celeb-real_id3_0002,0,deepfake_detector/data/frames\train\real\Celeb-real_id3_0002,60
Celeb-real_id7_0007,0,deepfake_detector/data/frames\train\real\Celeb-real_id7_0007,60
Celeb-real_id12_0000,0,deepfake_detector/data/frames\train\real\Celeb-real_id12_0000,60
Celeb-synthesis_id17_id0_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id17_id0_0007,55
Celeb-synthesis_id17_id0_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id17_id0_0003,50
Celeb-synthesis_id16_id6_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id6_0003,60
Celeb-synthesis_id3_id2_0006,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id2_0006,60
Celeb-synthesis_id10_id11_0005,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id10_id11_0005,60
Youtube-real_00023,0,deepfake_detector/data/frames\train\real\Youtube-real_00023,60
Celeb-real_id8_0000,0,deepfake_detector/data/frames\train\real\Celeb-real_id8_0000,60
Youtube-real_00230,0,deepfake_detector/data/frames\train\real\Youtube-real_00230,60
Celeb-synthesis_id7_id11_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id7_id11_0001,59
Celeb-real_id16_0013,0,deepfake_detector/data/frames\train\real\Celeb-real_id16_0013,60
Youtube-real_00197,0,deepfake_detector/data/frames\train\real\Youtube-real_00197,60
Celeb-synthesis_id2_id17_0005,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id17_0005,60
Celeb-synthesis_id17_id9_0005,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id17_id9_0005,60
Youtube-real_00209,0,deepfake_detector/data/frames\train\real\Youtube-real_00209,60
Youtube-real_00057,0,deepfake_detector/data/frames\train\real\Youtube-real_00057,60
Celeb-synthesis_id4_id6_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id4_id6_0003,60
Celeb-real_id4_0003,0,deepfake_detector/data/frames\train\real\Celeb-real_id4_0003,60
Celeb-synthesis_id16_id6_0012,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id6_0012,60
Celeb-synthesis_id1_id0_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id1_id0_0004,60
Celeb-synthesis_id12_id10_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id12_id10_0004,60
Youtube-real_00055,0,deepfake_detector/data/frames\train\real\Youtube-real_00055,60
Celeb-synthesis_id10_id11_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id10_id11_0004,60
Celeb-synthesis_id0_id1_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id0_id1_0003,60
Celeb-synthesis_id2_id4_0006,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id4_0006,60
Celeb-real_id9_0000,0,deepfake_detector/data/frames\train\real\Celeb-real_id9_0000,60
Celeb-synthesis_id13_id7_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id13_id7_0007,60
Celeb-synthesis_id13_id10_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id13_id10_0007,60
Celeb-synthesis_id0_id9_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id0_id9_0007,60
Celeb-synthesis_id2_id4_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id4_0001,60
Celeb-synthesis_id3_id2_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id2_0003,60
Celeb-synthesis_id10_id12_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id10_id12_0002,60
Celeb-synthesis_id1_id4_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id1_id4_0003,60
Celeb-synthesis_id8_id1_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id8_id1_0003,60
Celeb-synthesis_id2_id16_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id16_0004,60
Celeb-real_id11_0008,0,deepfake_detector/data/frames\train\real\Celeb-real_id11_0008,60
Celeb-synthesis_id7_id13_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id7_id13_0002,54
Youtube-real_00035,0,deepfake_detector/data/frames\train\real\Youtube-real_00035,60
Celeb-synthesis_id2_id6_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id6_0002,60
Celeb-synthesis_id3_id6_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id6_0004,60
Youtube-real_00098,0,deepfake_detector/data/frames\train\real\Youtube-real_00098,60
Celeb-synthesis_id0_id4_0006,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id0_id4_0006,60
Celeb-real_id1_0006,0,deepfake_detector/data/frames\train\real\Celeb-real_id1_0006,60
Celeb-synthesis_id16_id17_0011,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id17_0011,55
Celeb-synthesis_id16_id9_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id9_0002,60
Celeb-synthesis_id6_id3_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id6_id3_0001,60
Celeb-synthesis_id1_id4_0006,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id1_id4_0006,60
Celeb-synthesis_id17_id2_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id17_id2_0004,60
Youtube-real_00228,0,deepfake_detector/data/frames\train\real\Youtube-real_00228,60
Celeb-synthesis_id17_id1_0000,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id17_id1_0000,60
Youtube-real_00019,0,deepfake_detector/data/frames\train\real\Youtube-real_00019,60
Celeb-real_id6_0006,0,deepfake_detector/data/frames\train\real\Celeb-real_id6_0006,59
Youtube-real_00141,0,deepfake_detector/data/frames\train\real\Youtube-real_00141,60
Celeb-synthesis_id6_id16_0005,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id6_id16_0005,60
Youtube-real_00207,0,deepfake_detector/data/frames\train\real\Youtube-real_00207,26
Celeb-synthesis_id16_id1_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id1_0004,60
Youtube-real_00040,0,deepfake_detector/data/frames\train\real\Youtube-real_00040,60
Celeb-synthesis_id7_id10_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id7_id10_0002,54
Celeb-real_id8_0003,0,deepfake_detector/data/frames\train\real\Celeb-real_id8_0003,60
Celeb-synthesis_id4_id0_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id4_id0_0001,60
Celeb-synthesis_id1_id16_0005,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id1_id16_0005,60
Celeb-synthesis_id3_id6_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id6_0007,60
Celeb-real_id0_0007,0,deepfake_detector/data/frames\train\real\Celeb-real_id0_0007,60
Youtube-real_00014,0,deepfake_detector/data/frames\train\real\Youtube-real_00014,60
Celeb-synthesis_id9_id2_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id2_0007,60
Celeb-synthesis_id0_id2_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id0_id2_0001,60
Celeb-real_id12_0002,0,deepfake_detector/data/frames\train\real\Celeb-real_id12_0002,60
Celeb-synthesis_id9_id17_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id17_0003,60
Youtube-real_00046,0,deepfake_detector/data/frames\train\real\Youtube-real_00046,60
Youtube-real_00152,0,deepfake_detector/data/frames\train\real\Youtube-real_00152,60
Celeb-synthesis_id16_id17_0005,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id17_0005,60
Youtube-real_00248,0,deepfake_detector/data/frames\train\real\Youtube-real_00248,60
Celeb-synthesis_id8_id0_0008,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id8_id0_0008,60
Youtube-real_00158,0,deepfake_detector/data/frames\train\real\Youtube-real_00158,60
Youtube-real_00081,0,deepfake_detector/data/frames\train\real\Youtube-real_00081,60
Celeb-synthesis_id3_id9_0005,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id9_0005,60
Celeb-synthesis_id3_id16_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id16_0002,60
Celeb-synthesis_id17_id3_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id17_id3_0001,60
Celeb-real_id13_0000,0,deepfake_detector/data/frames\train\real\Celeb-real_id13_0000,60
Youtube-real_00198,0,deepfake_detector/data/frames\train\real\Youtube-real_00198,60
Celeb-synthesis_id2_id3_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id3_0007,60
Celeb-synthesis_id6_id2_0006,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id6_id2_0006,59
Celeb-real_id11_0004,0,deepfake_detector/data/frames\train\real\Celeb-real_id11_0004,60
Celeb-synthesis_id3_id17_0008,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id17_0008,60
Celeb-real_id13_0001,0,deepfake_detector/data/frames\train\real\Celeb-real_id13_0001,60
Celeb-synthesis_id6_id3_0005,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id6_id3_0005,60
Celeb-real_id3_0005,0,deepfake_detector/data/frames\train\real\Celeb-real_id3_0005,60
Celeb-synthesis_id9_id0_0000,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id0_0000,60
Celeb-synthesis_id4_id2_0009,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id4_id2_0009,60
Celeb-real_id13_0003,0,deepfake_detector/data/frames\train\real\Celeb-real_id13_0003,60
Celeb-synthesis_id10_id11_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id10_id11_0002,60
Celeb-synthesis_id12_id7_0000,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id12_id7_0000,60
Celeb-synthesis_id9_id4_0009,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id4_0009,60
Celeb-synthesis_id3_id0_0000,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id0_0000,60
Celeb-synthesis_id0_id3_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id0_id3_0004,60
Celeb-real_id4_0008,0,deepfake_detector/data/frames\train\real\Celeb-real_id4_0008,60
Youtube-real_00006,0,deepfake_detector/data/frames\train\real\Youtube-real_00006,60
Celeb-synthesis_id17_id0_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id17_id0_0001,60
Youtube-real_00144,0,deepfake_detector/data/frames\train\real\Youtube-real_00144,60
Celeb-synthesis_id4_id2_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id4_id2_0001,60
Celeb-real_id16_0011,0,deepfake_detector/data/frames\train\real\Celeb-real_id16_0011,55
Celeb-synthesis_id16_id6_0009,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id6_0009,60
Celeb-synthesis_id3_id2_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id2_0002,60
Celeb-real_id16_0006,0,deepfake_detector/data/frames\train\real\Celeb-real_id16_0006,45
Celeb-synthesis_id9_id2_0008,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id2_0008,60
Celeb-synthesis_id6_id1_0006,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id6_id1_0006,59
Celeb-synthesis_id2_id0_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id0_0004,60
Celeb-synthesis_id3_id0_0008,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id0_0008,60
Celeb-synthesis_id0_id6_0009,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id0_id6_0009,60
Celeb-synthesis_id4_id0_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id4_id0_0004,60
Celeb-synthesis_id6_id0_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id6_id0_0002,60
Celeb-synthesis_id10_id12_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id10_id12_0003,60
Celeb-synthesis_id1_id17_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id1_id17_0001,55
Youtube-real_00199,0,deepfake_detector/data/frames\train\real\Youtube-real_00199,60
Celeb-synthesis_id4_id2_0008,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id4_id2_0008,60
Youtube-real_00179,0,deepfake_detector/data/frames\train\real\Youtube-real_00179,60
Celeb-synthesis_id6_id2_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id6_id2_0004,60
Celeb-synthesis_id0_id17_0009,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id0_id17_0009,60
Celeb-synthesis_id3_id16_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id16_0003,60
Youtube-real_00071,0,deepfake_detector/data/frames\train\real\Youtube-real_00071,60
Celeb-real_id10_0008,0,deepfake_detector/data/frames\train\real\Celeb-real_id10_0008,60
Youtube-real_00017,0,deepfake_detector/data/frames\train\real\Youtube-real_00017,57
Celeb-synthesis_id9_id16_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id16_0007,60
Celeb-synthesis_id7_id13_0009,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id7_id13_0009,60
Celeb-synthesis_id2_id6_0009,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id6_0009,60
Celeb-real_id7_0009,0,deepfake_detector/data/frames\train\real\Celeb-real_id7_0009,60
Celeb-synthesis_id16_id3_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id3_0002,60
Celeb-synthesis_id8_id5_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id8_id5_0007,60
Celeb-synthesis_id1_id4_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id1_id4_0001,55
Celeb-synthesis_id2_id17_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id17_0001,60
Celeb-real_id12_0006,0,deepfake_detector/data/frames\train\real\Celeb-real_id12_0006,60
Youtube-real_00182,0,deepfake_detector/data/frames\train\real\Youtube-real_00182,60
Celeb-synthesis_id17_id9_0006,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id17_id9_0006,41
Celeb-synthesis_id1_id3_0006,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id1_id3_0006,60
Celeb-synthesis_id0_id16_0000,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id0_id16_0000,60
Celeb-synthesis_id17_id6_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id17_id6_0007,55
Celeb-synthesis_id0_id4_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id0_id4_0004,60
Celeb-real_id1_0001,0,deepfake_detector/data/frames\train\real\Celeb-real_id1_0001,56
Youtube-real_00206,0,deepfake_detector/data/frames\train\real\Youtube-real_00206,60
Celeb-real_id2_0002,0,deepfake_detector/data/frames\train\real\Celeb-real_id2_0002,60
Youtube-real_00239,0,deepfake_detector/data/frames\train\real\Youtube-real_00239,60
Youtube-real_00241,0,deepfake_detector/data/frames\train\real\Youtube-real_00241,60
Celeb-synthesis_id10_id11_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id10_id11_0003,60
Celeb-synthesis_id3_id16_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id16_0001,60
Youtube-real_00028,0,deepfake_detector/data/frames\train\real\Youtube-real_00028,60
Celeb-synthesis_id17_id0_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id17_id0_0004,60
Celeb-synthesis_id0_id16_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id0_id16_0003,60
Celeb-real_id8_0007,0,deepfake_detector/data/frames\train\real\Celeb-real_id8_0007,60
Celeb-synthesis_id1_id6_0009,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id1_id6_0009,60
Celeb-real_id9_0006,0,deepfake_detector/data/frames\train\real\Celeb-real_id9_0006,60
Celeb-real_id11_0006,0,deepfake_detector/data/frames\train\real\Celeb-real_id11_0006,60
Celeb-synthesis_id2_id9_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id9_0007,60
Celeb-real_id13_0008,0,deepfake_detector/data/frames\train\real\Celeb-real_id13_0008,60
Celeb-synthesis_id1_id17_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id1_id17_0003,60
Celeb-synthesis_id3_id16_0008,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id16_0008,60
Celeb-synthesis_id17_id0_0006,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id17_id0_0006,41
Celeb-synthesis_id6_id0_0005,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id6_id0_0005,60
Celeb-synthesis_id17_id16_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id17_id16_0001,60
Celeb-real_id7_0000,0,deepfake_detector/data/frames\train\real\Celeb-real_id7_0000,56
Celeb-synthesis_id16_id2_0011,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id2_0011,55
Youtube-real_00176,0,deepfake_detector/data/frames\train\real\Youtube-real_00176,60
Celeb-synthesis_id7_id12_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id7_id12_0002,54
Celeb-synthesis_id16_id17_0009,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id17_0009,60
Celeb-real_id2_0009,0,deepfake_detector/data/frames\train\real\Celeb-real_id2_0009,60
Celeb-synthesis_id9_id3_0008,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id3_0008,60
Celeb-synthesis_id3_id1_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id1_0003,60
Youtube-real_00238,0,deepfake_detector/data/frames\train\real\Youtube-real_00238,60
Celeb-real_id6_0000,0,deepfake_detector/data/frames\train\real\Celeb-real_id6_0000,60
Celeb-synthesis_id16_id17_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id17_0003,60
Youtube-real_00224,0,deepfake_detector/data/frames\train\real\Youtube-real_00224,60
Celeb-synthesis_id1_id2_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id1_id2_0001,55
Celeb-synthesis_id16_id3_0006,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id3_0006,45
Celeb-synthesis_id9_id17_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id17_0002,60
Celeb-synthesis_id17_id16_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id17_id16_0002,60
Celeb-synthesis_id9_id1_0005,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id1_0005,60
Celeb-synthesis_id8_id2_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id8_id2_0003,60
